Product Name,Price,Color,Product Link,Image Link
Button-detail sweatshirt,"Rs.2,299.00",Cream/Black striped,https://www2.hm.com/en_in/productpage.1199278003.html,"https://lp2.hm.com/hmgoepprod?set=source[/c8/d4/c8d47f1fb4fb29fb6f9a049e89d04a070864364e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Braided crossbody bag,"Rs.3,599.00",Pale yellow,https://www2.hm.com/en_in/productpage.1221380001.html,"https://lp2.hm.com/hmgoepprod?set=source[/d5/aa/d5aa33dc0d6a311b2bf6dc7d3f9522d4247742b5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Jumper,"Rs.1,499.00",Black marl,https://www2.hm.com/en_in/productpage.1161770016.html,"https://lp2.hm.com/hmgoepprod?set=source[/de/44/de440ed03a02a6caf75d2cc5a1cbd63b51dae430.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
5-pack lace hipster briefs,"Rs.1,999.00",Black,https://www2.hm.com/en_in/productpage.1171002002.html,"https://lp2.hm.com/hmgoepprod?set=source[/c1/2d/c12dd117c5680ec7306cf375ef2e6327ba1d74f4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Gold-plated hoop earrings,"Rs.1,999.00",Gold-coloured,https://www2.hm.com/en_in/productpage.1227577001.html,"https://lp2.hm.com/hmgoepprod?set=source[/e8/9e/e89eb567d851afc7177bf2d1daebdf15ab28e81e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized motif-detail sweatshirt,"Rs.1,499.00",Light grey/NYC,https://www2.hm.com/en_in/productpage.1195824011.html,"https://lp2.hm.com/hmgoepprod?set=source[/eb/ca/ebca15eaf2552450444ea901c8349f9741a748c5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Jersey maxi skirt,"Rs.1,299.00",Light grey marl,https://www2.hm.com/en_in/productpage.1210934002.html,"https://lp2.hm.com/hmgoepprod?set=source[/e0/94/e0949c2e350fc23b98ad7437c0d992ce49b10430.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Broderie anglaise shirt dress,"Rs.3,999.00",Black,https://www2.hm.com/en_in/productpage.1222962002.html,"https://lp2.hm.com/hmgoepprod?set=source[/a1/0a/a10ab7e0d01ab73fb6192dad7113c8993e79cc1a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Tie-belt denim jacket,"Rs.2,699.00",Beige,https://www2.hm.com/en_in/productpage.1208391002.html,"https://lp2.hm.com/hmgoepprod?set=source[/58/01/5801c5509a034cf0c25b3b71ca0c005baae0f597.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Blue light glasses,"Rs.1,299.00",Gold-coloured,https://www2.hm.com/en_in/productpage.1229869002.html,"https://lp2.hm.com/hmgoepprod?set=source[/a0/8f/a08f4217504d95a994ca39ad7404459571b0df67.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Straight High Jeans,"Rs.3,999.00",Light denim blue,https://www2.hm.com/en_in/productpage.1218391002.html,"https://lp2.hm.com/hmgoepprod?set=source[/c5/ba/c5ba19975a2035421aa142277ac19e6eea3a8da7.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ribbed dress,"Rs.1,999.00",Beige marl,https://www2.hm.com/en_in/productpage.1174465004.html,"https://lp2.hm.com/hmgoepprod?set=source[/3c/5e/3c5ec2b3c69a0e65f11ffd57e6b46c13fb411f0d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized double-breasted blazer,"Rs.3,599.00",Light grey,https://www2.hm.com/en_in/productpage.1221905001.html,"https://lp2.hm.com/hmgoepprod?set=source[/97/2a/972af30138a60b7fb359213d1f08826ed535b93c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Shoulder-pad jacket,"Rs.2,999.00",Cream/Herringbone-patterned,https://www2.hm.com/en_in/productpage.1221943002.html,"https://lp2.hm.com/hmgoepprod?set=source[/78/dc/78dc44af172072a95e855ea91ec4b9ab6499ac21.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
10-pack lace thong briefs,"Rs.2,299.00",Powder pink/Grey,https://www2.hm.com/en_in/productpage.1129879021.html,"https://lp2.hm.com/hmgoepprod?set=source[/83/6e/836e82d4f56a2763a30fd8805075475b39fc4cff.jpg],origin[dam],category[ladies_lingerie_briefsknickers_multipack],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Tapered-waist denim jacket,"Rs.4,999.00",Cream,https://www2.hm.com/en_in/productpage.1211675002.html,"https://lp2.hm.com/hmgoepprod?set=source[/72/2c/722c9e9a03e5a0b5ac165c06db5fe5d53de3029b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized blazer,"Rs.2,999.00",Light dusty yellow,https://www2.hm.com/en_in/productpage.1217451002.html,"https://lp2.hm.com/hmgoepprod?set=source[/3e/7c/3e7cef1614299f7290e7467264954754191e2bd4.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
3-pack picot-trimmed briefs,Rs.999.00,Purple/Pink/Black,https://www2.hm.com/en_in/productpage.1181351007.html,"https://lp2.hm.com/hmgoepprod?set=source[/79/86/7986ed4951aef4dca53ebe84f6b4684e680bc9fe.jpg],origin[dam],category[ladies_lingerie_briefsknickers_multipack],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Scarf,Rs.999.00,White,https://www2.hm.com/en_in/productpage.1131320010.html,"https://lp2.hm.com/hmgoepprod?set=source[/bd/b6/bdb6276001869d4bda916d14f6b1d229f77fb29e.jpg],origin[dam],category[ladies_accessories_scarves],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Hooded sweatshirt dress,"Rs.1,999.00",Dusty pink,https://www2.hm.com/en_in/productpage.1089853017.html,"https://lp2.hm.com/hmgoepprod?set=source[/87/fa/87fa3afa01829203ca76fe37a85a63279a9eed79.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Sweatshorts,"Rs.1,499.00",Light grey marl,https://www2.hm.com/en_in/productpage.1220057001.html,"https://lp2.hm.com/hmgoepprod?set=source[/04/b7/04b70dd04e65a32c2da20d9730267a4362c4d20b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Joggers,"Rs.1,999.00",Light grey marl,https://www2.hm.com/en_in/productpage.1216916002.html,"https://lp2.hm.com/hmgoepprod?set=source[/02/67/0267a8ad42f6cdafaa3fe7aad64ca22575e403f5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized blazer,"Rs.3,999.00",Light khaki green,https://www2.hm.com/en_in/productpage.1207065004.html,"https://lp2.hm.com/hmgoepprod?set=source[/81/47/81479e5dd6e05e828b6d074622b75f7a65f799d4.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[3]&call=url[file:/product/style]"
Double-breasted blazer,"Rs.3,599.00",Grey,https://www2.hm.com/en_in/productpage.1209619005.html,"https://lp2.hm.com/hmgoepprod?set=source[/be/59/be59ead5f6ac1653c65f42f46fdb46831f406281.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cap-sleeved body,Rs.799.00,Cream,https://www2.hm.com/en_in/productpage.1229605002.html,"https://lp2.hm.com/hmgoepprod?set=source[/a0/47/a047b70267f11665d7753902b3de3753d62e6e63.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Baggy Wide Low Jeans,"Rs.2,699.00",White,https://www2.hm.com/en_in/productpage.1199190002.html,"https://lp2.hm.com/hmgoepprod?set=source[/03/d5/03d5bf1cf6d4efa310cc3bf16f39132982123b51.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized sweatshirt,"Rs.1,299.00",Dark grey,https://www2.hm.com/en_in/productpage.1213774002.html,"https://lp2.hm.com/hmgoepprod?set=source[/68/72/6872e149cae0c3afdd6fac394309f0c104da2561.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Tie-belt crêpe dress,"Rs.2,699.00",Blue/Floral,https://www2.hm.com/en_in/productpage.1226566001.html,"https://lp2.hm.com/hmgoepprod?set=source[/e1/7c/e17c52a6dde7b5eef669ea696f3af9ab730a9c00.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Printed sweatshirt,"Rs.2,299.00",Light grey marl/Paris,https://www2.hm.com/en_in/productpage.1203066005.html,"https://lp2.hm.com/hmgoepprod?set=source[/11/e4/11e492897966e186f3cf056883a39458c9063d78.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Rib-knit cardigan,"Rs.2,299.00",Black,https://www2.hm.com/en_in/productpage.1182583003.html,"https://lp2.hm.com/hmgoepprod?set=source[/ba/98/ba9895fcde81e7f3f1487e35faa2fa239d33c60a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Biker jacket,"Rs.5,499.00",Dark brown,https://www2.hm.com/en_in/productpage.1166942002.html,"https://lp2.hm.com/hmgoepprod?set=source[/c8/82/c8828e9da9dea805730ba9d8bded267206e1d43c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ladder-stitch-look knitted vest top,"Rs.1,299.00",Cream,https://www2.hm.com/en_in/productpage.1203046001.html,"https://lp2.hm.com/hmgoepprod?set=source[/e2/49/e2497f8c36301696415c03554219f6d1c8093c39.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized sweatshirt,"Rs.2,299.00",Grey,https://www2.hm.com/en_in/productpage.1207462003.html,"https://lp2.hm.com/hmgoepprod?set=source[/c1/37/c13746ae647a08ed6e4bd429c3f1f5c407fc3d2b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Turtleneck jumper,"Rs.2,999.00",Navy blue/Cream striped,https://www2.hm.com/en_in/productpage.1169363009.html,"https://lp2.hm.com/hmgoepprod?set=source[/f0/35/f035d123c657f9aef482a5e4309367779a10cbd3.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Joggers,"Rs.1,999.00",Cream,https://www2.hm.com/en_in/productpage.1216916001.html,"https://lp2.hm.com/hmgoepprod?set=source[/d5/1b/d51b4ac3c62ea77c33ac4d9c27eb84aadbaf0735.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Sweatshirt,"Rs.2,299.00",Light grey marl,https://www2.hm.com/en_in/productpage.1216783002.html,"https://lp2.hm.com/hmgoepprod?set=source[/66/97/6697037e2a1e4a621920722e61d04f06e8bc17d8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
MAMA 2-piece ribbed set,"Rs.2,299.00",Black,https://www2.hm.com/en_in/productpage.1223108001.html,"https://lp2.hm.com/hmgoepprod?set=source[/0e/28/0e287361773aafdfe985e3310870d20b56160b6e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized zip-through hoodie,"Rs.2,699.00",Light grey marl,https://www2.hm.com/en_in/productpage.1226165001.html,"https://lp2.hm.com/hmgoepprod?set=source[/3c/3f/3c3fc2d02ad1bd8d1e9b1de864a672570ec7302a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Bouclé blazer,"Rs.4,999.00",White,https://www2.hm.com/en_in/productpage.1215818003.html,"https://lp2.hm.com/hmgoepprod?set=source[/03/6c/036cba63aea37c842e56b31380001ecc687c450d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Racer jacket,"Rs.4,999.00",Dark brown/Distressed,https://www2.hm.com/en_in/productpage.1222640001.html,"https://lp2.hm.com/hmgoepprod?set=source[/17/04/17042cf58464f0d7239cd5a5636972d0b4a85b37.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Narrow waist belt,"Rs.1,499.00",Black/Gold-coloured,https://www2.hm.com/en_in/productpage.1214694001.html,"https://lp2.hm.com/hmgoepprod?set=source[/a8/d3/a8d32d7a7f53d588ddd004292db65f9eb78fb442.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Shoulder-pad bomber jacket,"Rs.3,999.00",Grey/Herringbone-patterned,https://www2.hm.com/en_in/productpage.1214305003.html,"https://lp2.hm.com/hmgoepprod?set=source[/0d/71/0d71eb8eb66918b33d523038f9f0b5234fbba80c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Wrap trench coat,"Rs.5,499.00",Dark beige,https://www2.hm.com/en_in/productpage.1218158001.html,"https://lp2.hm.com/hmgoepprod?set=source[/87/db/87db5f2ac71f2684c7dd31f0d35c7a986b828d52.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Crochet-look dress,"Rs.5,999.00",Light beige,https://www2.hm.com/en_in/productpage.1227185001.html,"https://lp2.hm.com/hmgoepprod?set=source[/c1/53/c1530ad69be92767c3d86f7e3dd501a3b41dc31a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen-blend blouse,"Rs.2,299.00",White,https://www2.hm.com/en_in/productpage.1205411001.html,"https://lp2.hm.com/hmgoepprod?set=source[/d9/8d/d98d2f3c26f42d82061851dc77efe87d51b00083.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Microfibre maxi skirt,"Rs.1,499.00",Dark beige,https://www2.hm.com/en_in/productpage.1228453004.html,"https://lp2.hm.com/hmgoepprod?set=source[/06/22/062234fe8f91abae2f7ba1570395f4e1781a9ff3.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Shoulder-pad shirt,"Rs.1,499.00",Light blue/Striped,https://www2.hm.com/en_in/productpage.1206949003.html,"https://lp2.hm.com/hmgoepprod?set=source[/94/38/9438e16839cc04f71a47150facd0ae661d468951.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen-blend blazer,"Rs.2,999.00",Light beige,https://www2.hm.com/en_in/productpage.1214189001.html,"https://lp2.hm.com/hmgoepprod?set=source[/e9/b3/e9b3d341af5ee84b59b56580e2f95e7fe714a236.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen-blend blazer,"Rs.2,999.00",Light blue,https://www2.hm.com/en_in/productpage.1214189002.html,"https://lp2.hm.com/hmgoepprod?set=source[/47/f1/47f1cfbaabb278ee8b0548d7ca02870b8e817d12.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Crochet-look top,"Rs.3,999.00",Cream,https://www2.hm.com/en_in/productpage.1220355001.html,"https://lp2.hm.com/hmgoepprod?set=source[/f3/4e/f34e4484155f005954138ad487f14665a8b7d4f8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Patterned scarf,"Rs.1,299.00",Dark brown/Patterned,https://www2.hm.com/en_in/productpage.1215613002.html,"https://lp2.hm.com/hmgoepprod?set=source[/59/35/5935a26390b1f066a87aa352ea740d17e0bad468.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized hoodie,"Rs.2,999.00",Light beige,https://www2.hm.com/en_in/productpage.1235809001.html,"https://lp2.hm.com/hmgoepprod?set=source[/2d/9f/2d9f7c880af5d70bfcf169276f4e0b419b991f68.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Loose denim jacket,"Rs.4,999.00",Denim blue,https://www2.hm.com/en_in/productpage.1211790002.html,"https://lp2.hm.com/hmgoepprod?set=source[/c6/ec/c6ec1dfb9e1c76f3bfc5b0304f2c1c16a4be47eb.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Microfibre strappy top,Rs.599.00,Powder pink,https://www2.hm.com/en_in/productpage.1219178006.html,"https://lp2.hm.com/hmgoepprod?set=source[/e5/5f/e55f174b04c33dfc0a53f36e8562724ed8dad9f5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
MAMA Ribbed polo shirt,"Rs.2,299.00",Grey marl,https://www2.hm.com/en_in/productpage.1210001003.html,"https://lp2.hm.com/hmgoepprod?set=source[/a9/20/a920dc2541048bbef030a1e0d692508e5708c2db.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Printed sweatshirt,"Rs.2,299.00",White/New York City,https://www2.hm.com/en_in/productpage.1100429024.html,"https://lp2.hm.com/hmgoepprod?set=source[/ed/41/ed417410e0cef5a9f1538e9231accf94a1d0020a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Printed T-shirt,Rs.799.00,Dark blue/Brooklyn,https://www2.hm.com/en_in/productpage.1226449005.html,"https://lp2.hm.com/hmgoepprod?set=source[/36/f9/36f943935de7ee995baa140a72a3449e6b6f612c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Long-sleeved jersey top,Rs.799.00,Dark greige,https://www2.hm.com/en_in/productpage.1089811021.html,"https://lp2.hm.com/hmgoepprod?set=source[/8e/56/8e566873dc7d54c4753a89f0c578b7f3e573f193.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
High-waisted tailored trousers,"Rs.1,499.00",Light beige,https://www2.hm.com/en_in/productpage.1091186018.html,"https://lp2.hm.com/hmgoepprod?set=source[/07/13/0713fa008fcca00dad241653de7ecb1773503624.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cotton T-shirt,Rs.599.00,White,https://www2.hm.com/en_in/productpage.0963662001.html,"https://lp2.hm.com/hmgoepprod?set=source[/fd/f4/fdf4e8b2b83588a5a6a62ea199315bf02cb5a8f6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Long-sleeved jersey top,Rs.799.00,Black,https://www2.hm.com/en_in/productpage.1089811001.html,"https://lp2.hm.com/hmgoepprod?set=source[/3a/04/3a044a0f32aa03fb41b7b45ca3c72d3a90d888c5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cotton T-shirt,Rs.599.00,Black,https://www2.hm.com/en_in/productpage.0963662002.html,"https://lp2.hm.com/hmgoepprod?set=source[/47/c7/47c7f8cf3b1829010f08b2733e15ceae40bd1aed.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Wide pull-on trousers,"Rs.1,299.00",Brown,https://www2.hm.com/en_in/productpage.1216645002.html,"https://lp2.hm.com/hmgoepprod?set=source[/e5/2c/e52caa016b133b83f637e1d52fd62772941694ff.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen-blend shirt,"Rs.1,499.00",Blue/White striped,https://www2.hm.com/en_in/productpage.1027844043.html,"https://lp2.hm.com/hmgoepprod?set=source[/5d/db/5ddb143e14626a28b2b651a1193ca6e2b2e359f1.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]"
Straight High Jeans,"Rs.1,499.00",Blue,https://www2.hm.com/en_in/productpage.1209534002.html,"https://lp2.hm.com/hmgoepprod?set=source[/43/74/43743eb3ce785812d8853d28002f431d5307dfba.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Printed T-shirt,Rs.799.00,Red/26,https://www2.hm.com/en_in/productpage.1226449008.html,"https://lp2.hm.com/hmgoepprod?set=source[/e8/86/e886a5c4ec1fd89928a3e1f1451e3e5fc880103b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Wide Ultra High Jeans,"Rs.1,999.00",Light denim blue,https://www2.hm.com/en_in/productpage.1067430036.html,"https://lp2.hm.com/hmgoepprod?set=source[/f5/51/f55175fd414bc144983cc49365a028dd311e6a2c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen-blend shirt,"Rs.1,499.00",Khaki green,https://www2.hm.com/en_in/productpage.1027844048.html,"https://lp2.hm.com/hmgoepprod?set=source[/ae/8d/ae8d78f39b68f88e08501cf9256d6f955bcd9f58.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Buckle-detail tailored trousers,"Rs.1,499.00",Black,https://www2.hm.com/en_in/productpage.1224090001.html,"https://lp2.hm.com/hmgoepprod?set=source[/57/09/5709ec093d1c9dd92b8efa72d80019e70dcc09e4.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Balloon-sleeved blouse,"Rs.1,299.00",Bright red/Floral,https://www2.hm.com/en_in/productpage.1219130003.html,"https://lp2.hm.com/hmgoepprod?set=source[/35/42/3542e9bf01be1f4648ceaf7028d146fe3a12e8e6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized poplin shirt,"Rs.1,499.00",Sky blue/Striped,https://www2.hm.com/en_in/productpage.1218851002.html,"https://lp2.hm.com/hmgoepprod?set=source[/54/40/5440a6078f637078006bf1e2528d204dda886bd9.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Canvas cargo trousers,"Rs.1,499.00",Grey,https://www2.hm.com/en_in/productpage.1203803003.html,"https://lp2.hm.com/hmgoepprod?set=source[/0c/01/0c018b4663366a2a94f4c7d82df95f0ab92aba78.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Cropped vest top,Rs.799.00,Black,https://www2.hm.com/en_in/productpage.1230289002.html,"https://lp2.hm.com/hmgoepprod?set=source[/85/b7/85b7b1263071bdcdbe0836b819a28ceedd1ba5e2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
DryMove™ Sports tights,"Rs.1,499.00",Black,https://www2.hm.com/en_in/productpage.1202401007.html,"https://lp2.hm.com/hmgoepprod?set=source[/a3/51/a351fb41bdf0f728cb7eacc029ade50d79b695a2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Tie-belt shirt dress,"Rs.1,799.00",Cream/Floral,https://www2.hm.com/en_in/productpage.1219074004.html,"https://lp2.hm.com/hmgoepprod?set=source[/b3/95/b395ac1915d9183f95179330c57332342adfc883.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
2-pack cropped T-shirts,Rs.799.00,Light grey marl/Dusty pink,https://www2.hm.com/en_in/productpage.1141812013.html,"https://lp2.hm.com/hmgoepprod?set=source[/66/9f/669fe6adc7d56283899f35cee7d7cc1aa76d403d.jpg],origin[dam],category[ladies_basics_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Wide High Jeans,"Rs.2,299.00",Denim blue,https://www2.hm.com/en_in/productpage.1045459024.html,"https://lp2.hm.com/hmgoepprod?set=source[/53/2d/532d1b1f51eba98ca8832232d788ceaf331a530b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Straight High Jeans,"Rs.1,499.00",Light denim blue,https://www2.hm.com/en_in/productpage.1209534001.html,"https://lp2.hm.com/hmgoepprod?set=source[/f6/53/f653b41896baa71b447543cb1eec8ce4e0225a00.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ribbed Henley top,Rs.799.00,Black,https://www2.hm.com/en_in/productpage.1235187002.html,"https://lp2.hm.com/hmgoepprod?set=source[/96/5e/965e9e94134469648a78d3f2cd2c1e85fc9a5f88.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen-blend blouse,"Rs.1,299.00",White,https://www2.hm.com/en_in/productpage.1215654001.html,"https://lp2.hm.com/hmgoepprod?set=source[/5b/4e/5b4e5b1b042c806fa3572939093fc00c44d366af.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cropped ribbed T-shirt,Rs.399.00,Light blue,https://www2.hm.com/en_in/productpage.1212806011.html,"https://lp2.hm.com/hmgoepprod?set=source[/7e/a1/7ea1b420dcc842569ba7730ae2d871930a7fb305.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]"
Sweatshirt shorts,Rs.799.00,Black,https://www2.hm.com/en_in/productpage.1152096001.html,"https://lp2.hm.com/hmgoepprod?set=source[/24/f1/24f170e07b4b92d0576bdc28870cf6388630535f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
High Denim shorts,"Rs.1,499.00",Denim blue,https://www2.hm.com/en_in/productpage.1212769001.html,"https://lp2.hm.com/hmgoepprod?set=source[/a8/c8/a8c853d8ab531d63ec5d1bdaf5139fa209415de7.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized printed T-shirt,Rs.999.00,Black/Hot Wheels,https://www2.hm.com/en_in/productpage.1198284011.html,"https://lp2.hm.com/hmgoepprod?set=source[/c6/31/c631fce92856b509a6c75ade264418cb298d6f92.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Print-motif T-shirt,Rs.799.00,White/Cannes,https://www2.hm.com/en_in/productpage.1056633031.html,"https://lp2.hm.com/hmgoepprod?set=source[/1f/f6/1ff6c511e52ef67586e556e33b18274d13fe8fda.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Square-neck jersey top,Rs.799.00,White,https://www2.hm.com/en_in/productpage.1221690002.html,"https://lp2.hm.com/hmgoepprod?set=source[/68/aa/68aa9408cd76839b0973f4180f4a0e5ce5c81107.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Jersey crêpe trousers,"Rs.1,499.00",Black,https://www2.hm.com/en_in/productpage.1212575001.html,"https://lp2.hm.com/hmgoepprod?set=source[/93/50/9350eab6324ee69d1f8c0263e734c0eba825aaae.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
